Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1514826180,1/1/2018 17:03,BTCUSD,13041.19,13112.89,13041.19,13107.58,17.9739668
1514826240,1/1/2018 17:04,BTCUSD,13107.58,13107.58,13069.34,13069.34,0.03294093
1514826300,1/1/2018 17:05,BTCUSD,13069.34,13107.06,13069.34,13100.52,0.12312819
1514826360,1/1/2018 17:06,BTCUSD,13100.52,13100.52,13096.67,13096.67,0.34741688
1514826420,1/1/2018 17:07,BTCUSD,13096.67,13099.82,13095.97,13095.99,0.831733758
1514826480,1/1/2018 17:08,BTCUSD,13095.99,13095.99,13095.82,13095.98,0.01524197
1514826540,1/1/2018 17:09,BTCUSD,13095.98,13095.98,13095.98,13095.98,0.001
1514826600,1/1/2018 17:10,BTCUSD,13095.98,13095.99,13095.98,13095.98,0.01229749
1514826660,1/1/2018 17:11,BTCUSD,13095.98,13095.99,13095.98,13095.99,0.00130465
1514826720,1/1/2018 17:12,BTCUSD,13095.99,13095.99,13095.77,13095.77,0.05667125
1514826780,1/1/2018 17:13,BTCUSD,13095.77,13095.77,13094.34,13094.34,0.0437197
1514826840,1/1/2018 17:14,BTCUSD,13094.34,13094.34,13052.87,13053.37,1.691566
1514826900,1/1/2018 17:15,BTCUSD,13053.37,13053.37,13052.93,13052.93,7.678024692
1514826960,1/1/2018 17:16,BTCUSD,13052.93,13052.93,13049.99,13050,0.888702618
1514827020,1/1/2018 17:17,BTCUSD,13050,13053.37,13050,13053.37,0.337
1514827080,1/1/2018 17:18,BTCUSD,13053.37,13087.16,13053.3,13087.16,92.68709629
1514827140,1/1/2018 17:19,BTCUSD,13087.16,13100,13044.71,13052.83,0.605782585
1514827200,1/1/2018 17:20,BTCUSD,13052.83,13095.83,13052.83,13095.83,0.750123845
1514827260,1/1/2018 17:21,BTCUSD,13095.83,13099.87,13095.82,13099.87,13.6772628
1514827320,1/1/2018 17:22,BTCUSD,13099.87,13100.51,13099.87,13100.51,9.493265085
1514827380,1/1/2018 17:23,BTCUSD,13100.51,13134.3,13100.51,13113.41,0.557042588
1514827440,1/1/2018 17:24,BTCUSD,13113.41,13115.9,13101,13101,0.323724
1514827500,1/1/2018 17:25,BTCUSD,13101,13133,13096.01,13106,7.78209659
1514827560,1/1/2018 17:26,BTCUSD,13106,13115.87,13099.98,13100,0.16014375
1514827620,1/1/2018 17:27,BTCUSD,13100,13100,13100,13100,0
1514827680,1/1/2018 17:28,BTCUSD,13100,13115.73,13100,13115.73,0.18567959
1514827740,1/1/2018 17:29,BTCUSD,13115.73,13134.3,13115.73,13134.3,0.95247886
1514827800,1/1/2018 17:30,BTCUSD,13134.3,13149.9,13134.3,13149.9,1.47511578
1514827860,1/1/2018 17:31,BTCUSD,13149.9,13149.9,13124.26,13124.26,0.64872193
1514827920,1/1/2018 17:32,BTCUSD,13124.26,13156.42,13124.26,13156.42,0.021960414
1514827980,1/1/2018 17:33,BTCUSD,13156.42,13156.42,13147.83,13148.94,0.60321946
1514828040,1/1/2018 17:34,BTCUSD,13148.94,13157.54,13148.94,13148.96,0.03662302
1514828100,1/1/2018 17:35,BTCUSD,13148.96,13156.55,13148.89,13155,0.07165677
1514828160,1/1/2018 17:36,BTCUSD,13155,13155,13153.92,13153.99,0.04355801
1514828220,1/1/2018 17:37,BTCUSD,13153.99,13153.99,13115.87,13115.87,1.1657616
1514828280,1/1/2018 17:38,BTCUSD,13115.87,13139.74,13115.87,13139.73,0.026565676
1514828340,1/1/2018 17:39,BTCUSD,13139.73,13139.73,13116.76,13116.76,1
1514828400,1/1/2018 17:40,BTCUSD,13116.76,13138.94,13106.1,13138.18,1.86801053
1514828460,1/1/2018 17:41,BTCUSD,13138.18,13138.18,13095.76,13095.76,0.21272928
1514828520,1/1/2018 17:42,BTCUSD,13095.76,13095.76,13070.67,13070.67,1.2971508
1514828580,1/1/2018 17:43,BTCUSD,13070.67,13076.19,13070.67,13076.02,1.62489511
1514828640,1/1/2018 17:44,BTCUSD,13076.02,13100.1,13076.02,13099.91,0.36950997
1514828700,1/1/2018 17:45,BTCUSD,13099.91,13099.91,13081.62,13081.62,0.0056918
1514828760,1/1/2018 17:46,BTCUSD,13081.62,13081.62,13076.18,13076.18,0.05415063
1514828820,1/1/2018 17:47,BTCUSD,13076.18,13076.19,13076.17,13076.19,0.53059224
1514828880,1/1/2018 17:48,BTCUSD,13076.19,13076.19,13076.19,13076.19,0.40024934
1514828940,1/1/2018 17:49,BTCUSD,13076.19,13098.79,13076.19,13098.79,0.61422848
1514829000,1/1/2018 17:50,BTCUSD,13098.79,13098.79,13076.2,13076.2,0.017
1514829060,1/1/2018 17:51,BTCUSD,13076.2,13131.35,13076.2,13131.16,1.64982072
1514829120,1/1/2018 17:52,BTCUSD,13131.16,13131.16,13130.98,13130.98,0.11308926
1514829180,1/1/2018 17:53,BTCUSD,13130.98,13130.98,13105.27,13105.27,0.00667664
1514829240,1/1/2018 17:54,BTCUSD,13105.27,13121.35,13098.77,13121.35,3.04228256
1514829300,1/1/2018 17:55,BTCUSD,13121.35,13121.35,13098.54,13098.54,2.275822264
1514829360,1/1/2018 17:56,BTCUSD,13098.54,13098.54,13065.9,13074.88,3.131192583
1514829420,1/1/2018 17:57,BTCUSD,13074.88,13074.88,13043.8,13043.8,0.01982737
1514829480,1/1/2018 17:58,BTCUSD,13043.8,13043.8,13030.01,13030.01,0.162229274
1514829540,1/1/2018 17:59,BTCUSD,13030.01,13030.01,13000.7,13000.7,2.58283009
1514829600,1/1/2018 18:00,BTCUSD,13000.7,13000.71,13000,13000.01,6.17364968
1514829660,1/1/2018 18:01,BTCUSD,13000.01,13000.01,12986.9,12986.9,8.835575569
1514829720,1/1/2018 18:02,BTCUSD,12986.9,13000,12986.9,13000,1.43373128
1514829780,1/1/2018 18:03,BTCUSD,13000,13024.91,12999.92,13024.91,4.53911923
1514829840,1/1/2018 18:04,BTCUSD,13024.91,13085.4,13024.91,13084.74,5.10540551
1514829900,1/1/2018 18:05,BTCUSD,13084.74,13084.74,13049.66,13050.05,4.81594158
1514829960,1/1/2018 18:06,BTCUSD,13050.05,13069.69,13040,13040,0.8764988
1514830020,1/1/2018 18:07,BTCUSD,13040,13070,13040,13070,0.5
1514830080,1/1/2018 18:08,BTCUSD,13070,13070,13069.98,13069.98,0.986993662
1514830140,1/1/2018 18:09,BTCUSD,13069.98,13069.98,13069.98,13069.98,1.463742955
1514830200,1/1/2018 18:10,BTCUSD,13069.98,13069.98,13043.8,13043.8,0.225737891
1514830260,1/1/2018 18:11,BTCUSD,13043.8,13043.81,13043.8,13043.81,0.48794739
1514830320,1/1/2018 18:12,BTCUSD,13043.81,13043.81,13041.46,13041.46,0.541355069
1514830380,1/1/2018 18:13,BTCUSD,13041.46,13041.46,13041.46,13041.46,0.076499257
1514830440,1/1/2018 18:14,BTCUSD,13041.46,13069.51,13041.46,13069.51,0.184863285
1514830500,1/1/2018 18:15,BTCUSD,13069.51,13070,13048.02,13069.63,0.886351324
1514830560,1/1/2018 18:16,BTCUSD,13069.63,13070,13049.98,13070,1.04808525
1514830620,1/1/2018 18:17,BTCUSD,13070,13070,13069.99,13070,0.978601226
1514830680,1/1/2018 18:18,BTCUSD,13070,13085.9,13049.97,13085.89,0.32902805
1514830740,1/1/2018 18:19,BTCUSD,13085.89,13085.89,12993,12993,34.89014799
1514830800,1/1/2018 18:20,BTCUSD,12993,13129.91,12993,13129.91,6.87119163
1514830860,1/1/2018 18:21,BTCUSD,13129.91,13182.28,13129.91,13182.28,2.4426553
1514830920,1/1/2018 18:22,BTCUSD,13182.28,13206.68,13182.28,13188.2,0.637125124
1514830980,1/1/2018 18:23,BTCUSD,13188.2,13206.02,13177.94,13205.88,0.37557579
1514831040,1/1/2018 18:24,BTCUSD,13205.88,13205.89,13205.88,13205.89,0.04295885
1514831100,1/1/2018 18:25,BTCUSD,13205.89,13206,13205.89,13206,0.115176516
1514831160,1/1/2018 18:26,BTCUSD,13206,13206,13206,13206,0.47378615
1514831220,1/1/2018 18:27,BTCUSD,13206,13249.78,13206,13227.86,2.192983734
1514831280,1/1/2018 18:28,BTCUSD,13227.86,13249.74,13227.86,13241.01,0.135969856
1514831340,1/1/2018 18:29,BTCUSD,13241.01,13241.01,13230.01,13237.77,5.42450955
1514831400,1/1/2018 18:30,BTCUSD,13237.77,13237.77,13172.99,13194.75,1.1626257
1514831460,1/1/2018 18:31,BTCUSD,13194.75,13194.75,13172.99,13172.99,1.89195211
1514831520,1/1/2018 18:32,BTCUSD,13172.99,13177.29,13172.99,13177.29,0.311173343
1514831580,1/1/2018 18:33,BTCUSD,13177.29,13177.29,13173.01,13175.33,0.00354643
1514831640,1/1/2018 18:34,BTCUSD,13175.33,13175.33,13173,13173,1.03997374
1514831700,1/1/2018 18:35,BTCUSD,13173,13174.21,13173,13174.21,0.00091072
1514831760,1/1/2018 18:36,BTCUSD,13174.21,13211.55,13174.21,13211.55,0.13688798
1514831820,1/1/2018 18:37,BTCUSD,13211.55,13211.55,13177.52,13177.52,2.02631406
1514831880,1/1/2018 18:38,BTCUSD,13177.52,13177.52,13150.64,13163.17,0.55097544
1514831940,1/1/2018 18:39,BTCUSD,13163.17,13163.17,13109.43,13109.43,0.25454345
1514832000,1/1/2018 18:40,BTCUSD,13109.43,13148.8,13109.43,13148.8,0.02847633
1514832060,1/1/2018 18:41,BTCUSD,13148.8,13149.88,13148.8,13148.8,0.147684706
1514832120,1/1/2018 18:42,BTCUSD,13148.8,13148.8,13148.8,13148.8,0
1514832180,1/1/2018 18:43,BTCUSD,13148.8,13173.01,13148.8,13158.19,0.16669634
1514832240,1/1/2018 18:44,BTCUSD,13158.19,13165.67,13150.2,13158.76,0.212422162
1514832300,1/1/2018 18:45,BTCUSD,13158.76,13165.49,13148.82,13150.63,11.55578461
1514832360,1/1/2018 18:46,BTCUSD,13150.63,13172.95,13150.63,13152.2,0.0474931
1514832420,1/1/2018 18:47,BTCUSD,13152.2,13157.38,13152.2,13157.26,0.03743361
1514832480,1/1/2018 18:48,BTCUSD,13157.26,13157.41,13152.06,13157.41,0.01865861
1514832540,1/1/2018 18:49,BTCUSD,13157.41,13165.2,13148.8,13165.01,0.11678457
1514832600,1/1/2018 18:50,BTCUSD,13165.01,13165.01,13148.8,13148.8,0.7870038
1514832660,1/1/2018 18:51,BTCUSD,13148.8,13148.8,13111.79,13111.79,0.11680863
1514832720,1/1/2018 18:52,BTCUSD,13111.79,13111.79,13109.43,13109.43,0.005084302
1514832780,1/1/2018 18:53,BTCUSD,13109.43,13109.43,13100,13100,0.43680877
1514832840,1/1/2018 18:54,BTCUSD,13100,13100,13066.84,13099.1,1.55688609
1514832900,1/1/2018 18:55,BTCUSD,13099.1,13099.3,13075.16,13075.16,0.430070129
1514832960,1/1/2018 18:56,BTCUSD,13075.16,13075.16,13074.65,13074.65,2.050216096
1514833020,1/1/2018 18:57,BTCUSD,13074.65,13075.16,13072.99,13075.16,0.94672511
1514833080,1/1/2018 18:58,BTCUSD,13075.16,13075.16,13075.16,13075.16,0.87173265
1514833140,1/1/2018 18:59,BTCUSD,13075.16,13075.16,13075.15,13075.15,4.65950565
1514833200,1/1/2018 19:00,BTCUSD,13075.15,13075.15,13075.15,13075.15,0.516193896
1514833260,1/1/2018 19:01,BTCUSD,13075.15,13075.15,13066.7,13066.71,31.46149759
1514833320,1/1/2018 19:02,BTCUSD,13066.71,13066.71,13066.7,13066.71,1.78276032
1514833380,1/1/2018 19:03,BTCUSD,13066.71,13075.14,13066.71,13075.14,8.96869557
1514833440,1/1/2018 19:04,BTCUSD,13075.14,13097.89,13075.14,13097.89,10.47494643
1514833500,1/1/2018 19:05,BTCUSD,13097.89,13097.89,13070.22,13074.66,1.01815705
1514833560,1/1/2018 19:06,BTCUSD,13074.66,13074.66,13066.36,13066.36,0.069625395
1514833620,1/1/2018 19:07,BTCUSD,13066.36,13069,13066.36,13068.82,5.29211457
1514833680,1/1/2018 19:08,BTCUSD,13068.82,13068.82,13066.26,13067.98,0.34649395
1514833740,1/1/2018 19:09,BTCUSD,13067.98,13069,13066.39,13069,4.4372713
1514833800,1/1/2018 19:10,BTCUSD,13069,13100,13068.99,13100,3.81704985
1514833860,1/1/2018 19:11,BTCUSD,13100,13167.08,13099.99,13167.08,1.31344292
1514833920,1/1/2018 19:12,BTCUSD,13167.08,13167.08,13115.88,13150.67,3.42362588
1514833980,1/1/2018 19:13,BTCUSD,13150.67,13150.67,13089,13124.58,3.961863005
1514834040,1/1/2018 19:14,BTCUSD,13124.58,13124.58,13089.01,13089.01,1.21162321
1514834100,1/1/2018 19:15,BTCUSD,13089.01,13096.9,13069.01,13069.01,5.849436036
1514834160,1/1/2018 19:16,BTCUSD,13069.01,13083.21,13068.62,13083.21,0.84274027
1514834220,1/1/2018 19:17,BTCUSD,13083.21,13083.22,13083.21,13083.22,0.52081545
1514834280,1/1/2018 19:18,BTCUSD,13083.22,13137.81,13083.22,13137.81,0.36333384
1514834340,1/1/2018 19:19,BTCUSD,13137.81,13137.81,13089.71,13134.89,0.34463396
1514834400,1/1/2018 19:20,BTCUSD,13134.89,13134.89,13083.23,13119.98,0.68520249
1514834460,1/1/2018 19:21,BTCUSD,13119.98,13123.18,13112.01,13121.65,0.06914578
1514834520,1/1/2018 19:22,BTCUSD,13121.65,13121.73,13109.04,13109.04,1.98813268
1514834580,1/1/2018 19:23,BTCUSD,13109.04,13133.76,13109.04,13133.76,4.07811372
1514834640,1/1/2018 19:24,BTCUSD,13133.76,13145.67,13133.76,13142.22,0.649
1514834700,1/1/2018 19:25,BTCUSD,13142.22,13159.46,13142.22,13159.46,0.00094984
1514834760,1/1/2018 19:26,BTCUSD,13159.46,13188.05,13159.46,13187.87,1.019923725
1514834820,1/1/2018 19:27,BTCUSD,13187.87,13187.87,13185.06,13185.06,0.029097518
1514834880,1/1/2018 19:28,BTCUSD,13185.06,13185.06,13184.87,13184.87,0.00283489
1514834940,1/1/2018 19:29,BTCUSD,13184.87,13185.19,13165.05,13165.05,0.03855054
1514835000,1/1/2018 19:30,BTCUSD,13165.05,13173.61,13165.05,13173.61,0.01306112
1514835060,1/1/2018 19:31,BTCUSD,13173.61,13181.92,13165.21,13165.21,0.40177658
1514835120,1/1/2018 19:32,BTCUSD,13165.21,13165.21,13135.69,13135.69,0.09402043
1514835180,1/1/2018 19:33,BTCUSD,13135.69,13135.69,13118.63,13118.63,5.31095251
1514835240,1/1/2018 19:34,BTCUSD,13118.63,13127.15,13118.63,13127.15,0.02892929
1514835300,1/1/2018 19:35,BTCUSD,13127.15,13141.35,13127.15,13141.35,0.018036196
1514835360,1/1/2018 19:36,BTCUSD,13141.35,13141.35,13087.15,13141.04,5.03136072
1514835420,1/1/2018 19:37,BTCUSD,13141.04,13167.38,13141.04,13167.38,1.230061174
1514835480,1/1/2018 19:38,BTCUSD,13167.38,13167.38,13165.79,13165.79,0.03965165
1514835540,1/1/2018 19:39,BTCUSD,13165.79,13190,13155.71,13190,5.303697799
1514835600,1/1/2018 19:40,BTCUSD,13190,13200,13173.43,13200,2.012223
1514835660,1/1/2018 19:41,BTCUSD,13200,13215,13199.99,13215,10.25872068
1514835720,1/1/2018 19:42,BTCUSD,13215,13215,13209.36,13209.98,2.611748374
1514835780,1/1/2018 19:43,BTCUSD,13209.98,13209.98,13209.98,13209.98,4.27404599
1514835840,1/1/2018 19:44,BTCUSD,13209.98,13209.98,13204.1,13209.98,2.0009722
1514835900,1/1/2018 19:45,BTCUSD,13209.98,13234.79,13209.98,13234.79,0.01341752
1514835960,1/1/2018 19:46,BTCUSD,13234.79,13250,13234.79,13248.99,5.76786773
1514836020,1/1/2018 19:47,BTCUSD,13248.99,13248.99,13234.8,13234.8,0.01429552
1514836080,1/1/2018 19:48,BTCUSD,13234.8,13234.8,13200.27,13200.27,9.962320195
1514836140,1/1/2018 19:49,BTCUSD,13200.27,13206.29,13200.26,13205.36,2.1129372
1514836200,1/1/2018 19:50,BTCUSD,13205.36,13205.36,13205.36,13205.36,0
1514836260,1/1/2018 19:51,BTCUSD,13205.36,13212.99,13204.36,13204.36,0.04724492
1514836320,1/1/2018 19:52,BTCUSD,13204.36,13236.88,13204.36,13236.74,0.50220602
1514836380,1/1/2018 19:53,BTCUSD,13236.74,13236.74,13233.46,13236,0.02001562
1514836440,1/1/2018 19:54,BTCUSD,13236,13236,13235.46,13235.46,0.08159408
1514836500,1/1/2018 19:55,BTCUSD,13235.46,13235.47,13235.46,13235.47,0.16758652
1514836560,1/1/2018 19:56,BTCUSD,13235.47,13235.47,13235.47,13235.47,0.60342698
1514836620,1/1/2018 19:57,BTCUSD,13235.47,13235.47,13235.46,13235.46,1.186079571
1514836680,1/1/2018 19:58,BTCUSD,13235.46,13235.46,13234.01,13234.01,0.00283237
