time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1601159460,10736.96,10731.66,10736.96,5.615,60231.73,10732.09,direct,
1601159520,10734.67,10731.72,10732.09,8.7,93340.14,10734.31,direct,
1601159580,10734.48,10732.76,10734.31,15.91,171934.47,10733.39,direct,
1601159640,10744.4,10732.33,10733.39,11.51,123860.35,10744.11,direct,
1601159700,10744.11,10740.96,10744.11,2.654,28478.94,10742.35,direct,
1601159760,10743.98,10742.13,10742.35,8.086,86762.14,10743.65,direct,
1601159820,10744.78,10743.47,10743.65,1.668,17898.6,10743.9,direct,
1601159880,10747.38,10743.78,10743.9,3.955,42449.03,10746.86,direct,
1601159940,10746.86,10745.01,10746.86,3.417,36682.47,10746.18,direct,
1601160000,10754.23,10746.18,10746.18,21.6,231985.46,10752.78,direct,
1601160060,10752.78,10750.71,10752.78,2.831,30410.04,10751.44,direct,
1601160120,10752.41,10751.12,10751.44,5.578,59913.29,10751.12,direct,
1601160180,10751.12,10749.25,10751.12,6.197,66551.58,10749.39,direct,
1601160240,10749.39,10747.06,10749.39,6.808,73593.06,10747.69,direct,
1601160300,10748.69,10747.54,10747.69,3.078,33058.8,10748.69,direct,
1601160360,10749.68,10747.88,10748.69,4.132,44369.8,10747.88,direct,
1601160420,10748.59,10747.75,10747.88,3.548,38109.41,10748.19,direct,
1601160480,10751.75,10746.59,10744.24,57.93,622848.59,10751.75,invert_divide,ETH
1601160540,10749.03,10747.5,10747.55,5.427,58303.31,10749.01,direct,
1601160600,10752,10749.01,10749.01,24.19,259991.82,10750.52,direct,
1601160660,10754.31,10750.13,10750.52,4.341,46647.53,10754.22,direct,
1601160720,10754.92,10754.22,10754.22,2.811,30206.12,10754.87,direct,
1601160780,10756.15,10754.85,10754.87,10.62,114157.28,10755.5,direct,
1601160840,10756.55,10754.47,10755.5,1.305,14022.33,10754.69,direct,
1601160900,10754.83,10753.36,10754.69,5.632,60681.22,10754.16,direct,
1601160960,10754.16,10753.5,10754.16,2.358,25338.4,10753.59,direct,
1601161020,10753.59,10747.44,10753.59,19.61,210557.65,10747.55,direct,
1601161080,10747.67,10746.03,10747.55,4.387,47105.34,10746.82,direct,
1601161140,10746.99,10743.64,10746.82,1.767,18975.04,10743.82,direct,
1601161200,10743.82,10742.34,10743.82,22.25,240024.85,10742.93,direct,
1601161260,10743.07,10742.32,10742.93,16.2,174469.07,10742.32,direct,
1601161320,10743.94,10742.21,10742.32,10.47,112444.18,10743.93,direct,
1601161380,10744.49,10743.91,10743.93,3.85,41383.41,10744.46,direct,
1601161440,10745.83,10743.59,10744.46,7.23,77659.25,10744.07,direct,
1601161500,10748.4,10744.07,10744.07,10.72,115133.5,10747.81,direct,
1601161560,10749.13,10747.63,10747.81,1.01,10851.62,10749.05,direct,
1601161620,10755.54,10744.31,10749.01,1125.76,12096883.62,10745.53,invert_divide,ETH
1601161680,10753.34,10744.42,10744.42,2.887,31013.01,10752.22,direct,
1601161740,10756.15,10752.22,10752.22,2.949,31689.88,10755.67,direct,
1601161800,10755.23,10742.2,10751.97,146.96,1580587.97,10755.23,invert_divide,ETH
1601161860,10757.25,10754.05,10754.05,4.232,45494.1,10756.29,direct,
1601161920,10758.87,10756.29,10756.29,4.811,51711.97,10758.14,direct,
1601161980,10758.14,10756.3,10758.14,32.48,349109.7,10756.66,direct,
1601162040,10757.66,10756.49,10756.66,3.414,36706.22,10757.6,direct,
1601162100,10757.63,10757.6,10757.6,0,0,10757.63,direct,
