time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1601116260,10710.15,10667.17,10699.79,713.8,7644687.05,10709.84,invert_divide,ETH
1601116320,10706.8,10704.32,10705.26,8.747,93638.74,10705.91,direct,
1601116380,10708.4,10703.89,10705.91,17.39,187566.5,10704.02,direct,
1601116440,10704.02,10700.5,10704.02,8.242,89012.05,10700.5,direct,
1601116500,10700.73,10697.8,10700.5,4.447,47578.53,10698,direct,
1601116560,10703.35,10698,10698,5.856,62646.92,10703.27,direct,
1601116620,10715.83,10703.27,10703.27,14.24,152465.5,10715.4,direct,
1601116680,10719.38,10715.4,10715.4,21.81,233623.89,10717.24,direct,
1601116740,10722.66,10717.24,10717.24,24.92,267008.47,10722.66,direct,
1601116800,10730.46,10721.16,10722.66,23.29,249683.47,10730.43,direct,
1601116860,10730.43,10725.9,10730.43,12.68,136007.19,10729.92,direct,
1601116920,10730.59,10729.75,10729.92,4.502,48283.57,10730.25,direct,
1601116980,10732,10729.8,10730.25,14.5,155552.82,10730.83,direct,
1601117040,10730.83,10726.68,10730.83,17.81,192751.35,10727.24,direct,
1601117100,10727.26,10723.94,10727.24,2.887,30950.96,10725.97,direct,
1601117160,10728.57,10725.86,10725.97,6.712,71979.68,10728.57,direct,
1601117220,10728.67,10726.44,10728.57,2.363,25350.72,10727.15,direct,
1601117280,10727.15,10724.38,10727.15,1.539,16507.73,10724.46,direct,
1601117340,10724.46,10723.63,10724.46,6.51,69794.25,10724.46,direct,
1601117400,10726.67,10724.46,10724.46,2.434,26099.35,10726.19,direct,
1601117460,10726.82,10725.1,10726.19,1.085,11639.04,10726.65,direct,
1601117520,10727.44,10726.6,10726.65,2.399,25730.16,10727.29,direct,
1601117580,10728.15,10724.42,10727.29,12.2,130810.43,10724.47,direct,
1601117640,10727.63,10708.09,10722.75,1546.75,16592967.25,10727.63,invert_divide,ETH
1601117700,10729.82,10726.04,10726.39,6.472,69408.95,10729.75,direct,
1601117760,10735.71,10729.75,10729.75,15.76,169112.33,10735.64,direct,
1601117820,10736.63,10735.6,10735.64,21.82,234190.32,10736.62,direct,
1601117880,10737,10735.18,10736.62,4.327,46432.69,10735.28,direct,
1601117940,10736.76,10723.6,10726.91,404.58,4338553.94,10723.6,invert_divide,ETH
1601118000,10732.63,10731.41,10732.18,15.83,171859.34,10731.41,direct,
