time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1601389860,10788,10788,10788,0.008641,93.22,10788,force_direct,
1601389920,10788.12,10787.69,10788,0.2987,3222.07,10788.03,force_direct,
1601389980,10788.03,10779.61,10788.03,0.1466,1579.97,10779.61,force_direct,
1601390040,10779.61,10766.92,10779.61,3.294,35479.6,10768.6,force_direct,
1601390100,10772.94,10768.6,10768.6,0.1288,1386.81,10770.14,force_direct,
1601390160,10770.14,10759.49,10770.14,10.74,115634.2,10761.42,force_direct,
1601390220,10761.42,10759.49,10761.42,0.07592,817.03,10759.49,force_direct,
1601390280,10760.25,10759.49,10759.49,3.815,41053.36,10760.25,force_direct,
1601390340,10760.25,10757.42,10760.25,0.3144,3382.74,10758.65,force_direct,
1601390400,10758.65,10755.85,10758.65,0.3827,4116.3,10757.32,force_direct,
1601390460,10759.99,10757.32,10757.32,0.2627,2826.5,10759.99,force_direct,
1601390520,10759.99,10750.18,10759.99,0.4146,4459.71,10755.01,force_direct,
1601390580,10755.01,10754.28,10755.01,0.01212,130.38,10754.28,force_direct,
1601390640,10755.91,10753.49,10754.28,0.2362,2540.96,10755.61,force_direct,
1601390700,10756.29,10747.78,10755.61,7.343,78930.62,10747.78,force_direct,
1601390760,10747.78,10747.55,10747.78,0.04179,449.13,10747.55,force_direct,
1601390820,10747.77,10747.55,10747.55,0.2113,2271.15,10747.76,force_direct,
1601390880,10747.77,10744.49,10747.76,0.5309,5705.17,10744.49,force_direct,
1601390940,10751.51,10744.49,10744.49,0.2285,2457.09,10751.46,force_direct,
1601391000,10752.1,10751.45,10751.46,0.3449,3708.28,10752.1,force_direct,
1601391060,10752.1,10752.1,10752.1,0,0,10752.1,force_direct,
1601391120,10754.78,10751.69,10752.1,0.4431,4765.17,10754.78,force_direct,
1601391180,10754.78,10754.22,10754.78,0.1157,1244.34,10754.22,force_direct,
1601391240,10756.97,10747.66,10754.22,0.02258,242.81,10747.66,force_direct,
1601391300,10756.04,10747.66,10747.66,0.08995,967.36,10755.93,force_direct,
1601391360,10756.28,10755.93,10755.93,1.381,14857.03,10756.28,force_direct,
1601391420,10757.82,10756.28,10756.28,0.173,1861.09,10757.82,force_direct,
1601391480,10765.96,10757.82,10757.82,1.278,13752.7,10765.96,force_direct,
1601391540,10765.96,10761.9,10765.96,6.269,67474.91,10763.91,force_direct,
1601391600,10767.73,10763.14,10763.91,0.09855,1061.17,10763.14,force_direct,
1601391660,10763.14,10752.19,10763.14,3.635,39104.23,10752.19,force_direct,
1601391720,10755.21,10750.01,10752.19,0.02689,289.03,10750.02,force_direct,
1601391780,10751.81,10747.53,10750.02,1.323,14218.22,10747.53,force_direct,
1601391840,10747.6,10739.9,10747.53,6.159,66191.16,10740.71,force_direct,
1601391900,10748.28,10740.71,10740.71,0.2056,2209.41,10746.68,force_direct,
1601391960,10758.1,10746.68,10746.68,0.07916,850.9,10758.1,force_direct,
1601392020,10758.1,10754.2,10758.1,1.109,11924,10755.03,force_direct,
1601392080,10757.02,10752.14,10755.03,0.2285,2457.37,10752.68,force_direct,
1601392140,10756.76,10752.68,10752.68,0.9821,10562.52,10756.76,force_direct,
1601392200,10757.56,10756.75,10756.76,0.1571,1690.26,10757.08,force_direct,
1601392260,10757.08,10756.75,10757.08,0.2553,2745.79,10756.75,force_direct,
1601392320,10760.39,10752.14,10756.75,11.33,121821.14,10754.06,force_direct,
1601392380,10754.06,10752.02,10754.06,0.05232,562.58,10752.1,force_direct,
1601392440,10756.5,10752.1,10752.1,0.1562,1680.28,10754.26,force_direct,
1601392500,10754.26,10749.96,10754.26,0.09691,1041.92,10752.45,force_direct,
1601392560,10760.28,10752.45,10752.45,0.1317,1417,10759.75,force_direct,
1601392620,10761.56,10759.75,10759.75,0.3916,4214.04,10760.41,force_direct,
1601392680,10762.46,10760.41,10760.41,0.04645,499.88,10762.46,force_direct,
1601392740,10764.66,10762.46,10762.46,0.01291,139,10764.65,force_direct,
1601392800,10764.65,10764.51,10764.65,0.01776,191.15,10764.62,force_direct,
1601392860,10767.42,10763.7,10764.62,0.005897,63.49,10767.42,force_direct,
1601392920,10768.6,10763.19,10767.42,0.3996,4301.92,10763.19,force_direct,
1601392980,10764.64,10763.19,10763.19,0.007463,80.34,10764.64,force_direct,
1601393040,10764.65,10764.62,10764.64,0.04693,505.18,10764.65,force_direct,
1601393100,10764.65,10764.56,10764.65,0.1437,1547.02,10764.65,force_direct,
1601393160,10770.6,10764.64,10764.65,1.826,19659.06,10769.38,force_direct,
1601393220,10769.38,10764.72,10769.38,0.5467,5885.91,10768.68,force_direct,
1601393280,10768.68,10768.68,10768.68,0,0,10768.68,force_direct,
1601393340,10768.68,10763.93,10768.68,0.0899,967.66,10763.93,force_direct,
1601393400,10771.06,10763.93,10763.93,0.2467,2656.97,10770.49,force_direct,
1601393460,10771.36,10769.46,10770.49,0.2297,2473.72,10771.36,force_direct,
1601393520,10774.16,10769.21,10771.36,1.281,13793.87,10769.22,force_direct,
1601393580,10772.83,10769.22,10769.22,1.499,16141.09,10772.83,force_direct,
1601393640,10772.83,10771.73,10772.83,0.03868,416.67,10771.73,force_direct,
1601393700,10772,10768.77,10771.73,1.28,13783.73,10772,force_direct,
1601393760,10772,10770.83,10772,0.1002,1078.85,10771.78,force_direct,
1601393820,10772,10771.78,10771.78,0.182,1960.38,10772,force_direct,
1601393880,10772,10771.28,10772,0.2384,2567.91,10772,force_direct,
1601393940,10774.89,10772,10772,0.01216,131.05,10774.89,force_direct,
1601394000,10774.89,10773.56,10774.89,0.1289,1388.95,10773.56,force_direct,
1601394060,10774.76,10765.56,10773.56,1.173,12631.39,10774.61,force_direct,
1601394120,10774.61,10755.43,10774.61,16.73,180155.95,10755.43,force_direct,
1601394180,10757.74,10755.43,10755.43,0.01603,172.48,10757.49,force_direct,
1601394240,10757.49,10750.73,10757.49,0.0989,1063.26,10750.73,force_direct,
1601394300,10750.73,10748,10750.73,0.6472,6956.63,10749.5,force_direct,
1601394360,10749.5,10749,10749.5,0.1,1074.9,10749,force_direct,
1601394420,10749,10745.52,10749,0.9909,10648.09,10746.76,force_direct,
1601394480,10746.76,10742,10746.76,0.014,150.39,10742,force_direct,
1601394540,10746.42,10741.66,10742,0.2386,2564.23,10744.24,force_direct,
1601394600,10744.24,10739.99,10744.24,0.3457,3713.77,10739.99,force_direct,
1601394660,10744.22,10738.91,10739.99,1.42,15252.9,10738.91,force_direct,
1601394720,10743.29,10738.91,10738.91,0.009962,107.01,10741.26,force_direct,
1601394780,10743.87,10738.91,10741.26,0.3259,3501.17,10742.51,force_direct,
1601394840,10742.51,10738.91,10742.51,0.009478,101.79,10741.57,force_direct,
1601394900,10743.27,10732.7,10741.57,1.528,16402.27,10743.26,force_direct,
1601394960,10743.26,10718.7,10743.26,0.2239,2402.02,10728.94,force_direct,
1601395020,10728.94,10722.9,10728.94,0.06748,723.59,10722.9,force_direct,
1601395080,10723.5,10714.22,10722.9,0.01775,190.3,10722.01,force_direct,
1601395140,10732.06,10722.01,10722.01,2.342,25121.89,10728.35,force_direct,
1601395200,10730.63,10724.38,10728.35,0.1096,1175.89,10729.72,force_direct,
1601395260,10729.72,10706.92,10729.72,0.8207,8798.94,10712.5,force_direct,
1601395320,10724.45,10712.5,10712.5,0.3625,3885.13,10724.45,force_direct,
1601395380,10734.48,10724.45,10724.45,0.2543,2728.06,10730.1,force_direct,
1601395440,10730.94,10718.45,10730.1,10.37,111199.33,10719.59,force_direct,
1601395500,10732.76,10718,10719.59,0.4417,4739.89,10731.87,force_direct,
1601395560,10731.87,10724.38,10731.87,0.01147,123.01,10727,force_direct,
1601395620,10727,10713.04,10727,0.1262,1353.07,10717,force_direct,
1601395680,10717,10717,10717,0,0,10717,force_direct,
1601395740,10717.87,10717,10717,0.00594,63.66,10717.87,force_direct,
1601395800,10721.69,10717.87,10717.87,0.004778,51.23,10721.69,force_direct,
1601395860,10721.69,10721.69,10721.69,0.08685,931.16,10721.69,force_direct,
1601395920,10725.68,10721.68,10721.69,0.6731,7217.86,10724.91,force_direct,
1601395980,10729.03,10724.91,10724.91,0.04008,429.96,10729.03,force_direct,
1601396040,10737.14,10729.03,10729.03,2.717,29165.67,10737.14,force_direct,
1601396100,10742.2,10735.44,10737.14,10.13,108797.02,10736,force_direct,
1601396160,10736,10731.41,10736,6.474,69478.82,10731.41,force_direct,
1601396220,10731.41,10728.39,10731.41,0.05386,577.85,10729.9,force_direct,
1601396280,10729.9,10726.48,10729.9,0.2472,2652.64,10729.84,force_direct,
1601396340,10729.84,10729.84,10729.84,0,0,10729.84,force_direct,
1601396400,10729.84,10718.9,10729.84,0.9486,10169.84,10720.61,force_direct,
1601396460,10720.9,10720,10720.61,0.2334,2501.78,10720.01,force_direct,
1601396520,10720.01,10720,10720.01,0.02873,307.94,10720,force_direct,
1601396580,10720.01,10681.12,10720,43.15,461296.38,10695.19,force_direct,
1601396640,10696.03,10677.32,10695.19,10.09,107793.38,10687.38,force_direct,
1601396700,10697.56,10684.59,10687.38,0.4034,4311.52,10696.5,force_direct,
1601396760,10696.5,10694.92,10696.5,0.03569,381.71,10694.92,force_direct,
1601396820,10698.48,10692.74,10694.92,7.078,75698.77,10692.74,force_direct,
1601396880,10692.74,10680,10692.74,1.811,19354.74,10680,force_direct,
1601396940,10687.06,10680,10680,2.989,31937.29,10686.12,force_direct,
1601397000,10693.39,10686.12,10686.12,2.321,24813.12,10687.23,force_direct,
1601397060,10687.23,10678.94,10687.23,3.027,32330.57,10678.94,force_direct,
1601397120,10678.94,10665.46,10678.94,0.2335,2491.56,10676.87,force_direct,
1601397180,10676.87,10663.99,10676.87,0.3065,3270.45,10663.99,force_direct,
1601397240,10663.99,10663.99,10663.99,0,0,10663.99,force_direct,
1601397300,10680.74,10663.99,10663.99,0.1178,1258.15,10676.82,force_direct,
1601397360,10683.36,10669.06,10676.82,5.377,57414.74,10683.36,force_direct,
1601397420,10683.36,10667.67,10683.36,0.3895,4159.52,10667.67,force_direct,
1601397480,10667.67,10667.67,10667.67,0,0,10667.67,force_direct,
1601397540,10684.3,10667.67,10667.67,0.9736,10402.07,10680.86,force_direct,
1601397600,10696.52,10680.86,10680.86,0.0327,349.73,10696.52,force_direct,
1601397660,10696.52,10681.44,10696.52,1.047,11191.49,10682.17,force_direct,
1601397720,10682.17,10682.17,10682.17,0,0,10682.17,force_direct,
1601397780,10683.56,10681.82,10682.17,0.2574,2749.43,10682.48,force_direct,
1601397840,10682.48,10682.11,10682.48,0.1713,1830.17,10682.11,force_direct,
1601397900,10683.35,10681.14,10682.11,0.1383,1477.9,10682.81,force_direct,
1601397960,10686.79,10682.81,10682.81,0.2968,3171.95,10686.66,force_direct,
1601398020,10686.66,10685.98,10686.66,0.02768,295.83,10686.66,force_direct,
1601398080,10690.29,10686.66,10686.66,0.1783,1905.63,10690.29,force_direct,
1601398140,10696.95,10687.15,10690.29,2.656,28393.02,10696.95,force_direct,
1601398200,10698.76,10686.63,10696.95,0.4792,5124.21,10692.57,force_direct,
1601398260,10696.88,10692.57,10692.57,0.8649,9248.11,10692.57,force_direct,
1601398320,10696.05,10691.31,10692.57,0.2042,2183.18,10695.24,force_direct,
1601398380,10695.24,10687.91,10695.24,0.8183,8746.45,10689.09,force_direct,
1601398440,10691.17,10687.08,10689.09,0.399,4264.85,10690.09,force_direct,
1601398500,10690.09,10686.63,10690.09,0.7751,8284.24,10687.95,force_direct,
1601398560,10694.67,10686.82,10687.95,0.0669,715.32,10694.67,force_direct,
1601398620,10695.63,10690.09,10694.67,0.08866,947.95,10693.55,force_direct,
1601398680,10696.52,10691.84,10693.55,0.06397,684.09,10693.72,force_direct,
1601398740,10697.42,10693.67,10693.72,0.4352,4655.12,10695.03,force_direct,
1601398800,10702.4,10695.03,10695.03,4.541,48591.69,10700.14,force_direct,
1601398860,10700.14,10697.57,10700.14,0.06223,665.8,10697.57,force_direct,
1601398920,10699.44,10694.72,10697.57,0.2765,2957.5,10698.32,force_direct,
1601398980,10698.32,10686.63,10698.32,5.108,54603.7,10686.63,force_direct,
1601399040,10686.63,10680.22,10686.63,1.255,13411.83,10680.22,force_direct,
1601399100,10680.22,10674.06,10680.22,0.4721,5040.48,10676.13,force_direct,
1601399160,10676.13,10639.04,10676.13,8.546,91081.95,10661.58,force_direct,
1601399220,10664.5,10644.81,10661.58,15.32,163235.65,10644.81,force_direct,
1601399280,10652.04,10644.81,10644.81,0.3864,4116.07,10651.12,force_direct,
1601399340,10653.53,10648.58,10651.12,0.48,5112.37,10649.8,force_direct,
1601399400,10660.3,10649.11,10649.8,0.04321,460.36,10658.26,force_direct,
1601399460,10658.38,10652.37,10658.26,0.01263,134.62,10655.87,force_direct,
1601399520,10656.84,10655.87,10655.87,0.02723,290.14,10655.87,force_direct,
1601399580,10657.24,10650.01,10655.87,0.1408,1499.93,10657.24,force_direct,
1601399640,10657.24,10648.77,10657.24,1.261,13424.35,10648.77,force_direct,
1601399700,10651.97,10638.18,10648.77,13.7,145828.25,10638.18,force_direct,
1601399760,10648,10638.18,10638.18,0.0284,302.3,10648,force_direct,
1601399820,10652.37,10647.46,10648,0.08345,888.83,10648.01,force_direct,
1601399880,10657.07,10648.01,10648.01,1.007,10727.3,10656.47,force_direct,
1601399940,10666.64,10655.52,10656.47,1.48,15778.96,10666.64,force_direct,
1601400000,10666.64,10661.25,10666.64,0.4095,4366.75,10665.13,force_direct,
1601400060,10665.13,10655.53,10665.13,0.1643,1751.59,10655.53,force_direct,
1601400120,10663.74,10655.52,10655.53,0.4502,4799.33,10660.93,force_direct,
1601400180,10664.35,10659.52,10660.93,0.05394,575.02,10660.45,force_direct,
1601400240,10660.45,10652.65,10660.45,6.327,67410.41,10652.65,force_direct,
1601400300,10652.65,10648,10652.65,2.746,29243.14,10648,force_direct,
1601400360,10660.61,10642.27,10648,3.999,42617.17,10657.61,force_direct,
1601400420,10657.61,10655.54,10657.61,0.1453,1548.77,10655.54,force_direct,
1601400480,10660.05,10650.74,10655.54,0.1002,1068.03,10660.05,force_direct,
1601400540,10662.57,10658.75,10660.05,2.515,26809.18,10661.5,force_direct,
1601400600,10669.13,10661.5,10661.5,0.04064,433.46,10666.57,force_direct,
1601400660,10668.97,10663.62,10666.57,0.1366,1456.96,10668.97,force_direct,
1601400720,10669.38,10663.02,10668.97,2.717,28979.88,10665.31,force_direct,
1601400780,10669.38,10663.02,10665.31,0.1389,1481.35,10669.38,force_direct,
1601400840,10669.38,10657.48,10669.38,0.122,1300.21,10661.89,force_direct,
1601400900,10667.3,10659.85,10661.89,0.679,7240.57,10666.99,force_direct,
1601400960,10670.49,10664.85,10666.99,1.307,13938.43,10668.39,force_direct,
1601401020,10678.78,10668.39,10668.39,3.966,42340.97,10678.24,force_direct,
1601401080,10678.24,10669.84,10678.24,0.2004,2137.99,10669.84,force_direct,
1601401140,10675.26,10669.84,10669.84,0.04056,432.92,10675.26,force_direct,
1601401200,10676.6,10672.26,10675.26,1.097,11708.05,10672.26,force_direct,
1601401260,10674.98,10672.26,10672.26,0.009634,102.84,10674.98,force_direct,
1601401320,10674.98,10670.01,10674.98,0.2728,2911.25,10670.01,force_direct,
1601401380,10674.07,10670.01,10670.01,0.04242,452.74,10674.07,force_direct,
1601401440,10674.07,10672.76,10674.07,0.1045,1115.76,10672.76,force_direct,
1601401500,10680.14,10672.76,10672.76,0.6979,7452.87,10675.1,force_direct,
1601401560,10675.1,10669.28,10675.1,0.05256,560.81,10669.28,force_direct,
1601401620,10671.46,10667.94,10669.28,0.6649,7093.31,10670.23,force_direct,
1601401680,10670.23,10667.94,10670.23,12.98,138532.7,10669.12,force_direct,
1601401740,10670.31,10667.55,10669.12,0.437,4662.05,10668.61,force_direct,
1601401800,10674.82,10664.01,10668.61,0.1535,1636.91,10673.94,force_direct,
1601401860,10691.69,10673.94,10673.94,0.5566,5949.08,10689,force_direct,
1601401920,10691.11,10687.76,10689,0.1692,1808.05,10688.87,force_direct,
1601401980,10689.8,10688.87,10688.87,0.03,320.69,10689.8,force_direct,
1601402040,10689.8,10689.07,10689.8,0.7052,7538.48,10689.17,force_direct,
1601402100,10693.77,10689.17,10689.17,0.58,6201.69,10690.2,force_direct,
1601402160,10691.58,10690.14,10690.2,0.2338,2499.73,10691.58,force_direct,
1601402220,10692.99,10687.36,10691.58,0.5499,5880,10692.99,force_direct,
1601402280,10692.99,10683.25,10692.99,3.65,39006.88,10683.27,force_direct,
1601402340,10686.8,10664.68,10683.27,46.56,496851.49,10664.68,force_direct,
1601402400,10682.67,10664.68,10664.68,0.3417,3649.77,10682.67,force_direct,
1601402460,10682.67,10679.68,10682.67,0.1074,1147.27,10681.63,force_direct,
1601402520,10686,10681.61,10681.63,0.2502,2672.68,10685.96,force_direct,
1601402580,10685.97,10682.11,10685.96,10.23,109327.26,10684.67,force_direct,
1601402640,10685.45,10680.26,10684.67,10.28,109757.4,10685.45,force_direct,
1601402700,10685.45,10682.11,10685.45,1.507,16105.85,10684.77,force_direct,
1601402760,10686,10678.34,10684.77,0.03591,383.51,10678.34,force_direct,
1601402820,10681.04,10670.22,10678.34,11.55,123250.29,10675,force_direct,
1601402880,10680.83,10674.5,10675,11.03,117808.06,10680.28,force_direct,
1601402940,10680.28,10669.91,10680.28,12.17,129909.44,10673.89,force_direct,
1601403000,10686,10673.89,10673.89,12.02,128440.48,10682.96,force_direct,
1601403060,10689.73,10677.62,10682.96,6.639,70924.76,10686.86,force_direct,
1601403120,10686.86,10681.65,10686.86,0.4992,5333.47,10685.15,force_direct,
1601403180,10685.15,10680.96,10685.15,6.039,64502.35,10684.12,force_direct,
1601403240,10686.31,10680.57,10684.12,14.16,151309.85,10680.78,force_direct,
1601403300,10690,10680.78,10680.78,10.17,108641.2,10689.46,force_direct,
1601403360,10699.68,10689.46,10689.46,1.468,15711.73,10699.68,force_direct,
1601403420,10699.68,10692.13,10699.68,1.675,17919.4,10699.1,force_direct,
1601403480,10700.22,10699.1,10699.1,0.09162,980.36,10700.22,force_direct,
1601403540,10710.2,10700.22,10700.22,3.23,34582.78,10707.91,force_direct,
1601403600,10709.65,10707.91,10707.91,0.1292,1383.85,10709.65,force_direct,
1601403660,10712.22,10709.65,10709.65,0.1262,1352.37,10712.22,force_direct,
1601403720,10718.22,10712.22,10712.22,6.138e-05,0.6579,10718.22,force_direct,
1601403780,10731.46,10718.22,10718.22,0.1417,1520.21,10729.59,force_direct,
1601403840,10737.88,10729.59,10729.59,6.353,68170.14,10736.96,force_direct,
1601403900,10748.45,10736.48,10736.96,1.945,20893.98,10738.01,force_direct,
1601403960,10751.74,10738.01,10738.01,18.56,199408.92,10751.74,force_direct,
1601404020,10751.74,10738.01,10751.74,0.379,4069.99,10738.66,force_direct,
1601404080,10739.01,10734.23,10738.66,5.382,57791.04,10734.28,force_direct,
1601404140,10743.53,10734.28,10734.28,0.488,5241.37,10740.66,force_direct,
1601404200,10741.19,10737.07,10740.66,0.2271,2438.36,10737.07,force_direct,
1601404260,10737.07,10729,10737.07,4.872,52270.33,10729.02,force_direct,
1601404320,10734.29,10729.02,10729.02,3.79,40681.46,10734.29,force_direct,
1601404380,10734.35,10734.13,10734.29,0.2933,3148.06,10734.35,force_direct,
1601404440,10742.1,10734.35,10734.35,0.1704,1829.72,10736.81,force_direct,
1601404500,10736.96,10734.3,10736.81,5.504,59087.08,10734.3,force_direct,
1601404560,10750.53,10734.3,10734.3,10.41,111927.94,10734.3,force_direct,
1601404620,10734.3,10734.3,10734.3,0.9637,10344.57,10734.3,force_direct,
1601404680,10734.3,10734.29,10734.3,0.005,53.67,10734.29,force_direct,
1601404740,10734.29,10728.94,10734.29,0.2541,2725.88,10729.99,force_direct,
1601404800,10729.99,10726.5,10729.99,0.03743,401.48,10726.5,force_direct,
1601404860,10726.5,10724.76,10726.5,0.06645,712.69,10724.76,force_direct,
1601404920,10725.11,10724.76,10724.76,0.07638,819.19,10725.11,force_direct,
1601404980,10725.12,10725.11,10725.11,0.2742,2940.59,10725.12,force_direct,
1601405040,10725.12,10725.03,10725.12,0.003438,36.87,10725.03,force_direct,
1601405100,10725.3,10725.03,10725.03,0.4692,5032.26,10725.3,force_direct,
1601405160,10725.3,10724.67,10725.3,0.0293,314.23,10724.67,force_direct,
1601405220,10725.06,10724.67,10724.67,0.1663,1783.01,10724.82,force_direct,
1601405280,10725.06,10724.82,10724.82,0.07721,828.03,10724.83,force_direct,
1601405340,10724.85,10724.83,10724.83,0.02148,230.4,10724.84,force_direct,
1601405400,10730.25,10724.84,10724.84,0.4898,5255.88,10730.25,force_direct,
1601405460,10734.27,10730.25,10730.25,0.1123,1205.56,10734.26,force_direct,
1601405520,10735.95,10734.26,10734.26,0.08532,915.96,10734.69,force_direct,
1601405580,10734.69,10732.88,10734.69,0.1507,1617.16,10732.88,force_direct,
1601405640,10732.88,10728.4,10732.88,0.8436,9051.23,10728.4,force_direct,
1601405700,10728.83,10728.4,10728.4,0.6029,6468.05,10728.83,force_direct,
1601405760,10728.83,10728.83,10728.83,0.2785,2988.4,10728.83,force_direct,
1601405820,10734.7,10728.83,10728.83,0.3623,3888.64,10734.7,force_direct,
1601405880,10734.7,10734.7,10734.7,0,0,10734.7,force_direct,
1601405940,10734.7,10729.27,10734.7,1.428,15319.04,10729.27,force_direct,
1601406000,10729.36,10729.27,10729.27,1.091,11705.12,10729.36,force_direct,
1601406060,10729.96,10724.47,10729.36,2.799,30029.39,10729.96,force_direct,
1601406120,10729.96,10729.96,10729.96,0.1002,1075.1,10729.96,force_direct,
1601406180,10729.96,10729.96,10729.96,0.1403,1505.32,10729.96,force_direct,
1601406240,10729.96,10729.96,10729.96,0.3028,3248.52,10729.96,force_direct,
1601406300,10737.19,10729.96,10729.96,7.068,75864.1,10729.97,force_direct,
1601406360,10737.9,10729.97,10729.97,0.1815,1949.09,10737.64,force_direct,
1601406420,10737.9,10736.89,10737.64,0.01361,146.18,10736.89,force_direct,
1601406480,10737.9,10736.89,10736.89,0.002825,30.33,10737.9,force_direct,
1601406540,10741.3,10737.24,10737.9,4.818,51738.75,10739.87,force_direct,
